id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,log_price
24497265,Brand New Executive Studio,61391963,Corporate Housing,Manhattan,Murray Hill,40.74651,-73.97868,Entire home/apt,120,30,3,2019-05-31,0.5,91,342,4.787491742782046
18252876,Charming Spacious Studio in UWS with balcony,60022283,Audrey,Manhattan,Morningside Heights,40.80507,-73.96414,Entire home/apt,120,3,16,2019-05-25,0.61,1,0,4.787491742782046
8957189,Cozy 2 BR in heart of East Village,25492187,Abigail,Manhattan,East Village,40.72566,-73.98323,Entire home/apt,230,1,0,NA,NA,1,0,5.438079308923196
34515896,Look at that Suite City View!,260609528,The Wagner Hotel,Manhattan,Battery Park City,40.70669,-74.0165,Private room,100,1,0,NA,NA,7,348,4.605170185988092
22907591,Large 2-Bedroom East Village Apartment,16682397,Mackenzie,Manhattan,East Village,40.72753,-73.98412,Entire home/apt,190,2,5,2018-06-24,0.29,1,0,5.247024072160486
35153702,Very spacious 1 bed with dishwasher & free laundry,53298578,Mesude,Manhattan,East Harlem,40.78834,-73.94781,Entire home/apt,100,30,0,NA,NA,1,265,4.605170185988092
14721931,Stellar Midtown Apt Extended Stay,61391963,Corporate Housing,Manhattan,Hell's Kitchen,40.76142,-73.99248,Entire home/apt,130,30,2,2018-10-31,0.15,91,4,4.867534450455582
35482897,Great Flat in Chelsea:),117484717,Gerado,Manhattan,Chelsea,40.74637,-74.0002,Entire home/apt,240,3,2,2019-06-23,2,1,35,5.480638923341991
10209278,"One Bedroom Apt, Hell's Kitchen",52454608,David,Manhattan,Hell's Kitchen,40.7631,-73.98753,Entire home/apt,100,1,0,NA,NA,1,0,4.605170185988092
424192,luxury 1 BedRoom Apt Hells Kitchen,2108853,Jasen,Manhattan,Hell's Kitchen,40.7559,-73.99469,Entire home/apt,320,30,18,2016-05-21,0.21,1,364,5.768320995793772
12085008,Sophisticated 1 bedroom apt. in Midtown West!,30283594,Kara,Manhattan,Midtown,40.76567,-73.98308,Entire home/apt,240,30,0,NA,NA,121,352,5.480638923341991
8033860,Spacious 1 Bedroom Apartment,42418809,Mallory,Manhattan,Washington Heights,40.85563,-73.93509,Entire home/apt,70,1,3,2015-11-01,0.07,1,0,4.248495242049359
7517614,"Cute, Eclectic, & Family Friendly",39389693,Sara,Manhattan,Washington Heights,40.8327,-73.94486,Entire home/apt,120,1,3,2015-09-19,0.06,1,0,4.787491742782046
22704069,The Paris - Duplex Penthouse with Roof Deck,162575767,Hampton,Manhattan,SoHo,40.72044,-73.9998,Entire home/apt,800,2,0,NA,NA,1,2,6.684611727667927
34517663,Grand Deluxe King with Outdoor Terrace,260577152,Royalton Park Avenue,Manhattan,Midtown,40.74433,-73.98555,Private room,250,1,0,NA,NA,10,10,5.521460917862246
33431582,Comfortable clean overnight bed by Central Park,251852817,Owen,Manhattan,East Harlem,40.79922,-73.94187,Shared room,50,1,22,2019-06-30,6.53,7,83,3.912023005428146
34485740,Midtown Manhattan Penthouse,261632622,Royalton,Manhattan,Theater District,40.75597,-73.98395,Private room,100,1,0,NA,NA,9,301,4.605170185988092
31352270,The Industrial LOFT #2 NoHo. - Great Location!,108029974,Agustina,Manhattan,NoHo,40.72811,-73.99381,Entire home/apt,520,6,5,2019-06-02,1.76,4,63,6.253828811575473
5590387,Village One Bedroom,20573060,Jenna,Manhattan,East Village,40.72566,-73.98032,Private room,120,2,16,2019-06-02,0.37,1,18,4.787491742782046
28107465,Cozy apt. with private room on UWS. Low price!,4536328,Ram Anthonie,Manhattan,Upper West Side,40.79918,-73.9622,Private room,80,1,25,2019-03-21,2.6,1,0,4.382026634673881
19049100,Midtown Pre-War Gem,23431638,Chad,Manhattan,Murray Hill,40.74689,-73.97763,Entire home/apt,150,3,42,2019-06-14,1.67,1,40,5.0106352940962555
1669149,Beautiful Modern Midtown Apartment,8838470,Carlos,Manhattan,Hell's Kitchen,40.76464,-73.98749,Entire home/apt,250,6,79,2019-01-01,1.12,1,137,5.521460917862246
21979566,Mid-Century Modern 1 BR with Stunning Views,45406877,Rup,Manhattan,Civic Center,40.71237,-74.00747,Entire home/apt,100,2,3,2019-03-02,0.46,1,0,4.605170185988092
9864749,Spacious Bedroom in Flat Iron,50769650,Miguel,Manhattan,Midtown,40.74501,-73.98574,Private room,150,4,0,NA,NA,1,0,5.0106352940962555
8837432,NEW: 2 BR Steps from Times Square,41743945,George - Francis,Manhattan,Hell's Kitchen,40.76206,-73.9937,Entire home/apt,380,3,3,2016-01-02,0.07,2,0,5.940171252720432
22792652,"GREAT BEDROOM (IN 2 BRS APT)
EXCELLENT LOCATION!!",118390361,Tsvika,Manhattan,Upper East Side,40.78096,-73.95412,Private room,80,2,88,2019-07-06,5.69,1,107,4.382026634673881
35202508,Stylish Home Near Hells Kitchen,247795760,Jonathan,Manhattan,Hell's Kitchen,40.76312,-73.99394,Entire home/apt,200,2,6,2019-07-02,5.45,1,151,5.298317366548036
33643819,"Premier room in Downtown NY, Two Bridges,Chinatown",253552326,Grace,Manhattan,Chinatown,40.71313,-73.99615,Private room,110,1,11,2019-06-23,3.71,4,175,4.700480365792417
6525622,Garden Apt.  East Village NY,33733944,John,Manhattan,East Village,40.72152,-73.97761,Entire home/apt,120,1,4,2017-09-04,0.09,1,0,4.787491742782046
5298458,"Upper West SIDE,Washington bridge,Time Square 30'",2730883,Seb,Manhattan,Washington Heights,40.85341,-73.93181,Entire home/apt,40,30,3,2017-12-26,0.06,2,82,3.6888794541139363
1183667,Sunlit cozy studio apt in UWS (70s),6474981,Kinneret,Manhattan,Upper West Side,40.77938,-73.98721,Entire home/apt,80,4,42,2019-06-16,1.44,1,9,4.382026634673881
36227884,New York Guest House Private Shared Room,272477673,Jin,Manhattan,Chelsea,40.74714,-73.99117,Shared room,70,1,0,NA,NA,3,323,4.248495242049359
20912594,2 bdrm quiet guest area in Times Square Townhouse,12123995,Michal,Manhattan,Hell's Kitchen,40.76104,-73.99255,Entire home/apt,260,2,21,2019-07-03,1.04,2,222,5.560681631015528
8106774,BRIGHT HARLEM FLOOR THRU,7380428,Mel,Manhattan,Harlem,40.81525,-73.94552,Entire home/apt,160,7,86,2019-06-28,1.84,3,99,5.075173815233827
21861551,Brand-new Luxury apt. Stunning views by Penn st.,2431679,Danish,Manhattan,Chelsea,40.75117,-73.99305,Private room,160,2,7,2018-04-08,0.36,1,0,5.075173815233827
9408218,Charming One Bed Room Apartment,48784879,Olga,Manhattan,East Harlem,40.79417,-73.94331,Entire home/apt,110,2,166,2019-06-15,3.78,1,229,4.700480365792417
19122483,NYC Home Away from Home (Triplex),68271069,Mark,Manhattan,Upper West Side,40.79343,-73.97274,Entire home/apt,800,7,5,2018-12-29,0.22,1,68,6.684611727667927
115678,Your Stunning Vacation Apartment!,127772,Will,Manhattan,Harlem,40.81822,-73.94095,Entire home/apt,100,1,320,2019-06-23,3.23,1,220,4.605170185988092
28652436,"Large bedroom in Sunny 2-Bed, 1-Bath",15105613,Elizabeth,Manhattan,Upper East Side,40.77713,-73.95096,Private room,70,30,1,2018-12-09,0.14,1,236,4.248495242049359
13883249,West Village - Location Location Location!,48852712,Eric,Manhattan,West Village,40.73756,-73.99858,Entire home/apt,150,3,6,2016-12-26,0.17,1,0,5.0106352940962555
9030997,ARTISTIC STUDIO FOR TWO,47139912,Claude,Manhattan,Upper East Side,40.77029,-73.95812,Entire home/apt,110,3,69,2018-09-10,1.78,1,5,4.700480365792417
34116575,"Sunny, Quiet, Green Studio near Central Park & MET",42144338,Jessie,Manhattan,Upper East Side,40.7786,-73.95028,Entire home/apt,120,6,2,2019-06-15,1.36,1,9,4.787491742782046
33255997,"Gym, Rooftop, Pool Lux mater bedroom/private bath",217482038,Emily,Manhattan,Upper East Side,40.76258,-73.96809,Private room,130,3,4,2019-06-22,3.08,3,15,4.867534450455582
2254817,Elegant private studio in Manhattan 73 St. & 3 Ave,9420221,Kourosh,Manhattan,Upper East Side,40.76886,-73.95877,Entire home/apt,130,30,3,2019-06-30,0.39,1,156,4.867534450455582
25937108,Luxury 2 Bedroom Grand Central,168465501,Ian,Manhattan,Murray Hill,40.75058,-73.97746,Entire home/apt,200,30,0,NA,NA,4,364,5.298317366548036
22084212,The West Village Triangle Suite,159586124,Malcolm,Manhattan,Chelsea,40.73851,-73.99746,Entire home/apt,400,4,1,2017-12-16,0.05,1,2,5.991464547107982
27351442,Room in cute East Village apartment w/ city views,4901731,Joachim,Manhattan,East Village,40.72875,-73.98443,Private room,100,2,15,2019-06-30,1.49,1,29,4.605170185988092
26871230,West Chelsea High Line Treasure,2304932,David,Manhattan,Chelsea,40.74443,-74.0029,Entire home/apt,300,5,10,2019-04-29,0.87,1,4,5.703782474656201
12324203,Top location amazing cozy 1BR,6360636,Anna B,Manhattan,East Village,40.72387,-73.98939,Entire home/apt,200,2,3,2016-10-06,0.08,1,0,5.298317366548036
447766,"Great 1 BR Apt in Kips Bay, NY",1109143,Mark,Manhattan,Kips Bay,40.73903,-73.97975,Private room,100,1,1,2014-08-21,0.02,1,6,4.605170185988092
26085068,"Lovely apartment in INWOOD, Manhattan",50814751,Maki,Manhattan,Inwood,40.86833,-73.92291,Entire home/apt,80,18,2,2019-01-13,0.21,1,16,4.382026634673881
6576327,"manhattan uptown 2/b, excellent for big family",33680030,Ruby,Manhattan,Harlem,40.82033,-73.95632,Entire home/apt,120,1,3,2015-07-28,0.06,1,0,4.787491742782046
31624862,Upper East Side Studio on 68th street,10371008,Anna,Manhattan,Upper East Side,40.76455,-73.95646,Entire home/apt,140,4,1,2019-06-13,1,2,217,4.941642422609304
2256519,Spacious 1BR Chelsea Apt. for SB 48,11523254,Nicholas,Manhattan,Chelsea,40.74344,-73.99826,Entire home/apt,750,2,0,NA,NA,1,0,6.620073206530356
8274516,Central Park west. Big Cozy Room,16805656,Fernando,Manhattan,Upper West Side,40.79927,-73.96235,Private room,100,1,87,2019-06-22,1.88,2,263,4.605170185988092
33995614,Lovely LES/SOHO/Chinatown room can fit 3 people!,71400423,Maria,Manhattan,Lower East Side,40.72139,-73.9896,Private room,120,1,10,2019-06-18,4.35,3,0,4.787491742782046
26986526,☆Nice Private Room Near Park & Train in MANHATTAN!,20134899,Michael,Manhattan,Harlem,40.82607,-73.95124,Private room,50,23,8,2018-12-30,0.7,2,35,3.912023005428146
24313434,Upper Westside luxury private bedroom 5W-3,183423525,Nina,Manhattan,Upper West Side,40.80365,-73.96639,Private room,70,30,3,2019-04-12,0.24,4,317,4.248495242049359
32418651,"Bright, Modern Designer's Pad in East Village",5945833,Daniel,Manhattan,East Village,40.72888,-73.98109,Entire home/apt,240,3,7,2019-05-29,1.79,1,99,5.480638923341991
10100474,"CLEAN, LARGE AND MODERN LOFT",3582774,Dana,Manhattan,Little Italy,40.71756,-73.99824,Entire home/apt,550,5,0,NA,NA,1,0,6.309918278226516
4901617,"Bright, Spacious 1BR - West Village",16460889,Daniel,Manhattan,Greenwich Village,40.72969,-73.9995,Entire home/apt,180,1,4,2016-01-03,0.08,1,0,5.19295685089021
15519679,Private Room in Beautiful Apartment,2276763,Kristy,Manhattan,Harlem,40.81678,-73.93836,Private room,40,5,3,2019-01-01,0.16,1,0,3.6888794541139363
6703091,Charming East Village Apartment,35087743,Joshua,Manhattan,East Village,40.72132,-73.98263,Entire home/apt,100,5,0,NA,NA,1,0,4.605170185988092
4500794,"Sunny/artistic, Manhattan 2 bedroom",23342156,Shelby,Manhattan,Washington Heights,40.83714,-73.93713,Private room,80,1,9,2016-05-06,0.2,1,0,4.382026634673881
26717562,"Cathedral ceiling, very large Chelsea apartment",102763548,Tugrul,Manhattan,Chelsea,40.7433,-74.00119,Entire home/apt,270,5,0,NA,NA,1,46,5.598421958998375
28196106,"*UES Private Bed/Bath - Quiet, Sunny, Central Park",1512565,Jean,Manhattan,East Harlem,40.78932,-73.95343,Private room,150,2,18,2019-06-21,1.8,3,112,5.0106352940962555
23650259,"1 private bedroom in Lower East Side, Manhattan",176983812,Lawrence,Manhattan,Lower East Side,40.72142,-73.98411,Private room,350,10,2,2018-05-05,0.13,1,87,5.857933154483459
21970259,LARGE PRIVATE ROOM BY EVERYTHING MIDTOWN MANHATTAN,155125855,Vicente,Manhattan,Midtown,40.74739,-73.98344,Private room,130,1,40,2018-11-04,2.08,3,0,4.867534450455582
13189500,Quaint & Charming 2BR + Futon,42429642,Judy,Manhattan,West Village,40.73179,-74.00149,Private room,300,1,0,NA,NA,1,0,5.703782474656201
9970462,Large East Village Apartment,28336810,Gabi,Manhattan,East Village,40.72571,-73.98833,Entire home/apt,150,1,3,2016-03-15,0.07,1,0,5.0106352940962555
9276587,Convenient Hell's Kitchen 1br/2-4pp,2782391,Jeff,Manhattan,Hell's Kitchen,40.76639,-73.98727,Entire home/apt,150,3,12,2019-06-14,0.27,2,1,5.0106352940962555
24521322,Sonder | Hanover Square | Sun-Filled 1BR + Rooftop,12243051,Sonder,Manhattan,Financial District,40.70551,-74.00839,Entire home/apt,220,29,0,NA,NA,96,1,5.393627546352362
33448765,Cozy Place Right Next to Central Park,251817021,Lincoln,Manhattan,Hell's Kitchen,40.7667,-73.98692,Shared room,100,1,2,2019-06-20,1.3,5,23,4.605170185988092
32126612,"Super Sunny, Massive East Village Getaway",238779678,Dustin,Manhattan,East Village,40.72689,-73.98906,Private room,70,30,0,NA,NA,9,310,4.248495242049359
6751450,Next to Empire State building,7209,Liz,Manhattan,Midtown,40.74642,-73.98516,Entire home/apt,220,3,108,2019-06-21,2.17,1,24,5.393627546352362
35232920,AMAZING CHELSEA Apartment HUGE space,28357796,Lilli,Manhattan,Chelsea,40.75347,-73.99883,Entire home/apt,210,1,0,NA,NA,1,337,5.3471075307174685
21068818,Amazing Studio at the Time Square Area/53B,48146336,Irina,Manhattan,Hell's Kitchen,40.76269,-73.99364,Entire home/apt,130,30,4,2019-01-30,0.23,20,272,4.867534450455582
15271897,UNION SQUARE / Perfect Cozy Private Room!,97166562,Haru,Manhattan,Gramercy,40.73402,-73.9862,Private room,80,1,88,2019-06-20,2.76,1,14,4.382026634673881
1069266,Stay like a real New Yorker!,5867023,Michael,Manhattan,Midtown,40.75783,-73.96383,Entire home/apt,140,2,146,2019-06-09,1.94,1,148,4.941642422609304
19064354,Cozy master room (female only),127784473,Zeyu,Manhattan,Roosevelt Island,40.76548,-73.94675,Private room,60,10,1,2017-07-08,0.04,1,0,4.0943445622221
18139095,Brand New Historic Harlem Duplex Apartment,3988482,Julien,Manhattan,Harlem,40.82168,-73.95161,Entire home/apt,200,3,45,2018-08-06,1.82,1,0,5.298317366548036
6898240,Spacious Midtown Retreat!,11395856,Claire,Manhattan,Kips Bay,40.74508,-73.97854,Entire home/apt,350,3,6,2015-12-29,0.13,1,0,5.857933154483459
9800247,East Village Bedroom in Duplex!,36585734,Pj,Manhattan,East Village,40.72955,-73.98058,Private room,80,1,0,NA,NA,1,0,4.382026634673881
30325586,Nice and artsy apartment in East Village,26671786,Sherry,Manhattan,East Village,40.7233,-73.97882,Private room,80,1,4,2019-05-27,0.61,1,0,4.382026634673881
30581572,Sun-lit Room in the Heart of SoHo,62398329,Begüm,Manhattan,SoHo,40.72183,-73.99903,Private room,90,1,0,NA,NA,1,0,4.499809670330265
29760721,Room M near Columbia,223431101,Stella,Manhattan,Morningside Heights,40.8043,-73.96342,Private room,80,1,37,2019-06-19,4.72,3,10,4.382026634673881
3344509,Beautiful Chelsea Loft 700 Sq ft,1290508,Robert,Manhattan,Chelsea,40.74646,-73.99678,Entire home/apt,180,10,1,2017-01-03,0.03,1,0,5.19295685089021
23668733,Double Studio beside Empire State #6,177174475,Alberto,Manhattan,Midtown,40.74776,-73.98668,Entire home/apt,110,1,0,NA,NA,17,208,4.700480365792417
21948560,Luxury Skyline Views! Best Panaromic Views Of NYC.,23001368,Sofia,Manhattan,Tribeca,40.71735,-74.00605,Entire home/apt,850,2,14,2019-06-19,0.76,1,36,6.745236349484363
516461,Great studio apt in midtown west!,2542895,Aaron,Manhattan,Chelsea,40.75086,-73.99776,Entire home/apt,130,5,9,2016-08-04,0.1,1,0,4.867534450455582
481022,Super Cute Junior 1BR in LES!!,2382189,Candice,Manhattan,Lower East Side,40.7195,-73.98022,Entire home/apt,120,1,261,2019-06-22,3.24,1,212,4.787491742782046
4977744,Lower East Side Gem,10350245,Brian,Manhattan,Lower East Side,40.72076,-73.98925,Entire home/apt,200,1,1,2015-01-18,0.02,1,0,5.298317366548036
9987456,Great location next to Times Square,45832664,Monica,Manhattan,Hell's Kitchen,40.76059,-73.99475,Private room,60,1,2,2016-02-08,0.05,1,0,4.0943445622221
7310835,SoHo 2 Bedroom 2 Full Bath with Private Terrace,3390947,Yulia,Manhattan,SoHo,40.72268,-74.00269,Entire home/apt,650,2,24,2019-06-29,0.51,1,23,6.476972362889683
29959581,East Harlem Modern & Luxurious Studio,225252724,Fabiola,Manhattan,East Harlem,40.79758,-73.93808,Entire home/apt,100,1,0,NA,NA,1,25,4.605170185988092
14000455,Spacious Studio/Pvt Bath 2 blks to Central Park N,83651013,Chapman,Manhattan,Harlem,40.80264,-73.9554,Private room,100,3,62,2017-07-14,1.74,1,0,4.605170185988092
33072230,Sonder | Stock Exchange | Sleek 3BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70645,-74.01186,Entire home/apt,520,2,6,2019-06-16,2.43,327,262,6.253828811575473
13115864,Charming Studio in West Chelsea,16055560,Catalina,Manhattan,Chelsea,40.7453,-74.00242,Entire home/apt,100,2,6,2016-06-20,0.16,1,0,4.605170185988092
12723066,NYC 2 BDRM Apt. Apt. 3A,17770287,Nina,Manhattan,Midtown,40.7503,-73.98144,Entire home/apt,180,30,9,2019-05-17,0.25,14,332,5.19295685089021
20707833,"Charming, Spacious Private Room in Harlem, NYC",148241246,Ella Jane,Manhattan,Harlem,40.82444,-73.95112,Private room,60,3,69,2019-07-01,3.16,1,57,4.0943445622221
32439523,Manhattan at its best!,10434070,Pit,Manhattan,Morningside Heights,40.80419,-73.96603,Entire home/apt,180,5,4,2019-03-23,0.85,1,4,5.19295685089021
8814070,Charming 1 bdr near Central Park,10167933,Karina,Manhattan,Upper West Side,40.78481,-73.97414,Entire home/apt,150,2,1,2015-12-19,0.02,1,0,5.0106352940962555
27703578,"Charming Chelsea Bungalow w/
Large Outdoor Terrace",1008066,Francesca,Manhattan,Chelsea,40.74557,-73.99871,Entire home/apt,250,2,14,2019-05-26,1.51,1,28,5.521460917862246
9926599,Spacious Studio Size One bedroom,16616941,Dave,Manhattan,Murray Hill,40.74807,-73.98091,Private room,120,1,0,NA,NA,1,0,4.787491742782046
437906,GREAT 1BR/2BA TERRACE & W/D! in EV!,2175110,Ralph,Manhattan,East Village,40.728,-73.97903,Entire home/apt,350,5,4,2015-10-07,0.07,1,0,5.857933154483459
19532157,Cozy and bright room in the center of Manhattan,124976906,Hichem,Manhattan,Upper East Side,40.76959,-73.95338,Private room,80,3,17,2018-09-02,0.74,1,0,4.382026634673881
4659046,Large eclectic studio East Village,1420868,Oksana,Manhattan,East Village,40.7257,-73.9795,Entire home/apt,230,1,46,2019-05-10,0.84,1,353,5.438079308923196
7093979,1st Floor 3 Bedroom Apt Midtown NYC,3946744,Raj,Manhattan,Midtown,40.75651,-73.96696,Entire home/apt,450,2,0,NA,NA,1,0,6.1092475827643655
18840866,Private Room with Private Bath Upper East Side,19424541,Barbara,Manhattan,Upper East Side,40.76749,-73.96246,Private room,190,1,15,2019-05-24,0.68,2,63,5.247024072160486
2197401,Bedroom with Private Bathroom,11208418,Maureen And Josiah,Manhattan,Washington Heights,40.84119,-73.939,Private room,90,1,271,2019-06-23,4.32,1,281,4.499809670330265
12585015,FANTASTIC FLOOR THROUGH ONE BEDROOM,18901504,Ronald,Manhattan,Midtown,40.755,-73.96671,Entire home/apt,220,5,69,2019-06-30,1.81,2,152,5.393627546352362
455734,"Sunny, spacious 1-bedroom in Upper Manhattan",2265389,Laura,Manhattan,Inwood,40.86929,-73.92421,Entire home/apt,50,2,123,2019-07-02,1.47,1,21,3.912023005428146
1059891,"“L l,x w w.     XThank &mftkn.  .",11837926,Anthony,Manhattan,Midtown,40.76463,-73.98112,Private room,150,7,44,2019-05-31,0.74,3,365,5.0106352940962555
2056307,1 room in HUGE 2Bedroom/1.5 Bath,1584064,Adrienne,Manhattan,Harlem,40.80121,-73.95063,Private room,120,7,1,2015-09-27,0.02,2,0,4.787491742782046
22403201,Private bedroom Roosevelt island,102442325,Candice,Manhattan,Roosevelt Island,40.76184,-73.94848,Private room,50,1,2,2018-05-25,0.11,1,0,3.912023005428146
16226031,Spacious One Bedroom Apartment,106030531,Pablo,Manhattan,Morningside Heights,40.81456,-73.95953,Entire home/apt,110,7,1,2018-01-06,0.05,1,0,4.700480365792417
16996170,2 Bed 2 Bath Close to Park pool In Building,113805886,Yaacov,Manhattan,Upper East Side,40.7771,-73.94996,Entire home/apt,240,31,5,2019-06-16,0.34,33,289,5.480638923341991
21081875,Empire State view from my Central Harlem prv room.,11135666,Andre,Manhattan,East Harlem,40.80225,-73.94491,Private room,70,1,0,NA,NA,1,0,4.248495242049359
32691375,Vintage 3BR Chelsea Loft! Best Location!,245324803,Alexandra,Manhattan,Chelsea,40.75106,-73.99792,Entire home/apt,150,2,9,2019-06-23,2.31,1,129,5.0106352940962555
9907257,"1 Bdr. Lower East Side, NY, 2 beds",50943387,Lincoln,Manhattan,Lower East Side,40.71759,-73.9842,Entire home/apt,180,1,1,2016-01-03,0.02,1,0,5.19295685089021
